"Pollinator_gen_sp","Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Plant_genus","Plant_species","Plant_individual","Orden","Out","Notes_pollinators","Pollinator_id","Pollinator_genus","Pollinator_species","Subespecies","Pollinator_sex","morphospecie","Det","Frequency","Flower_abundance","Plant_gen_sp"
"Apis mellifera","Laguna_del_ojillo","Curro",29,1,2021,"15:00:00",2,"sol",17,65,"fuerte",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,121,"Salvia rosmarinus"
"Apis mellifera","Laguna_del_ojillo","Curro",29,1,2021,"15:00:00",2,"sol",17,65,"fuerte",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,330,"Salvia rosmarinus"
"Apis mellifera","El_pozo","Curro",27,2,2020,"10:30:00",4,"sol",17,60,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,140,600,"Salvia rosmarinus"
"Apis mellifera","Laguna_del_ojillo","Curro",29,1,2021,"15:00:00",2,"sol",17,65,"fuerte",NA,"Erophaca","baetica","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,6,25,"Erophaca baetica"
"Apis mellifera","El_pozo","Curro",27,2,2020,"10:30:00",4,"sol",17,60,"suave",NA,"Ulex","australis","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,200,"Ulex australis"
"Apis mellifera","La_rocina","Curro",29,1,2021,"17:00:00",2,"sol_y_nubes",15,55,"suave",NA,"Salvia","rosmarinus","A in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,125,"Salvia rosmarinus"
"Apis mellifera","La_rocina","Curro",29,1,2021,"17:00:00",2,"sol_y_nubes",15,55,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,200,"Salvia rosmarinus"
"Apis mellifera","La_rocina","Curro",29,1,2021,"17:00:00",2,"sol_y_nubes",15,55,"suave",NA,"Salvia","rosmarinus","D",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,11,170,"Salvia rosmarinus"
"Apis mellifera","La_rocina","Curro",29,1,2021,"17:00:00",2,"sol_y_nubes",15,55,"suave",NA,"Salvia","rosmarinus","D",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,18,170,"Salvia rosmarinus"
"Apis mellifera","La_rocina","Curro",29,1,2021,"17:00:00",2,"sol_y_nubes",15,55,"suave",NA,"Salvia","rosmarinus","D",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,170,"Salvia rosmarinus"
"Apis mellifera","Aznalcazar","Curro",1,2,2021,"10:00:00",2,"sol",17,70,"fuerte",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,22,250,"Salvia rosmarinus"
"Apis mellifera","Aznalcazar","Curro",1,2,2021,"10:00:00",2,"sol",17,70,"fuerte",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,20,100,"Salvia rosmarinus"
"Apis mellifera","Aznalcazar","Curro",1,2,2021,"10:00:00",2,"sol",17,70,"fuerte",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,30,350,"Salvia rosmarinus"
"Apis mellifera","Aznalcazar","Curro",7,4,2020,"10:00:00",7,"sol",17,55,"suave",NA,"Ulex","australis","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,63,"Ulex australis"
"Apis mellifera","Villamanrique_este","Curro",5,5,2020,"14:00:00",9,"sol_y_nubes",25,47,"fuerte",NA,"Halimium","halimifolium","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,39,250,"Halimium halimifolium"
"Apis mellifera","La_rocina","Curro",27,2,2020,"16:30:00",4,"sol",25,42,"fuerte",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,100,140,"Salvia rosmarinus"
"Apis mellifera","La_rocina","Curro",27,2,2020,"16:30:00",4,"sol",25,42,"fuerte",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,180,240,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_este","Curro",1,2,2021,"12:00:00",2,"sol_y_nubes",18,65,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,700,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_sur","Curro",1,2,2021,"14:00:00",2,"sol_y_nubes",18,55,"moderado",NA,"Ulex","australis","B in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,40,"Ulex australis"
"Apis mellifera","Villamanrique_sur","Curro",1,2,2021,"14:00:00",2,"sol_y_nubes",18,55,"moderado",NA,"Ulex","australis","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,24,"Ulex australis"
"Apis mellifera","La_rocina","Curro",3,3,2021,"16:00:00",4,"sol_y_nubes",22,56,"fuerte",NA,"Salvia","rosmarinus","B in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,400,"Salvia rosmarinus"
"Apis mellifera","Pinares_de_hinojos","Curro",1,2,2021,"16:00:00",2,"sol_y_nubes",18,52,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,120,"Salvia rosmarinus"
"Apis mellifera","Esparragal","Curro",12,2,2021,"10:00:00",3,"sol",13,80,"suave",NA,"Halimium","calycinum","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,16,"Halimium calycinum"
"Apis mellifera","Aznalcazar","Curro",9,3,2020,"10:30:00",5,"sol",19,NA,"suave",NA,"Ulex","australis","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,7,80,"Ulex australis"
"Apis mellifera","Esparragal","Curro",12,2,2021,"10:00:00",3,"sol",13,80,"suave",NA,"Halimium","calycinum","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,9,"Halimium calycinum"
"Apis mellifera","Convento_de_la_luz","Curro",12,2,2021,"12:00:00",3,"sol",16,79,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,33,600,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_sur","Curro",9,3,2020,"12:00:00",5,"sol",22,NA,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,12,100,"Salvia rosmarinus"
"Apis mellifera","Pinares_de_hinojos","Curro",4,3,2021,"10:00:00",4,"sol",15,68,"moderado",NA,"Retama","sphaerocarpa","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,150,"Retama sphaerocarpa"
"Apis mellifera","Convento_de_la_luz","Curro",12,2,2021,"12:00:00",3,"sol",16,79,"moderado",NA,"Teucrium","fruticans","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,1,62,"Teucrium fruticans"
"Apis mellifera","La_rocina",NA,30,4,2021,"10:00:00",9,"sol",17,55,"fuerte",NA,"Anchusa","calcarea","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,31,"Anchusa calcarea"
"Apis mellifera","Villamanrique_este","Curro",9,3,2020,"13:30:00",5,"sol",24,NA,"suave",NA,"Cistus","ladanifer","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,17,"Cistus ladanifer"
"Apis mellifera","Pinares_de_hinojos","Curro",9,3,2020,"15:00:00",5,"sol",26,NA,"suave",NA,"Spartium","junceum","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,11,300,"Spartium junceum"
"Apis mellifera","Urbanizaciones","Curro",12,2,2021,"14:00:00",3,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,24,600,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_sur",NA,13,4,2021,"12:30:00",8,"sol",26,39,"suave",NA,"Cistus","ladanifer","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,6,"Cistus ladanifer"
"Apis mellifera","Convento_de_la_luz","Curro",10,3,2020,"12:00:00",5,"sol",20,NA,"fuerte",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,100,200,"Salvia rosmarinus"
"Apis mellifera","Urbanizaciones","Curro",12,2,2021,"14:00:00",3,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,20,210,"Salvia rosmarinus"
"Apis mellifera","Urbanizaciones","Curro",12,2,2021,"14:00:00",3,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,52,3000,"Salvia rosmarinus"
"Apis mellifera","Convento_de_la_luz","Curro",10,3,2020,"12:00:00",5,"sol",20,NA,"fuerte",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,100,"Salvia rosmarinus"
"Apis mellifera","Convento_de_la_luz","Curro",10,3,2020,"12:00:00",5,"sol",20,NA,"fuerte",NA,"Cistus","ladanifer","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,26,"Cistus ladanifer"
"Apis mellifera","Convento_de_la_luz","Curro",10,3,2020,"12:00:00",5,"sol",20,NA,"fuerte",NA,"Cistus","ladanifer","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,18,"Cistus ladanifer"
"Apis mellifera","Villamanrique_este","Curro",24,3,2021,"10:00:00",6,"sol",20,79,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,35,1000,"Salvia rosmarinus"
"Apis mellifera","Esparragal","Curro",8,4,2020,"16:30:00",7,"sol_y_nubes",24,40,"suave",NA,"Cistus","salviifolius","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,11,"Cistus salviifolius"
"Apis mellifera","Aznalcazar","Curro",15,2,2021,"10:30:00",3,"sol",12,80,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,25,200,"Salvia rosmarinus"
"Apis mellifera","Aznalcazar","Curro",15,2,2021,"10:30:00",3,"sol",12,80,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,53,1000,"Salvia rosmarinus"
"Apis mellifera","El_pozo","Curro",8,4,2020,"10:30:00",7,"sol_y_nubes",17,65,"moderado",NA,"Cistus","ladanifer","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,22,"Cistus ladanifer"
"Apis mellifera","Villamanrique_este",NA,13,4,2021,"14:30:00",8,"sol",27,36,"moderado",NA,"Cistus","crispus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,55,"Cistus crispus"
"Apis mellifera","Villamanrique_este",NA,13,4,2021,"14:30:00",8,"sol",27,36,"moderado",NA,"Cistus","crispus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,7,39,"Cistus crispus"
"Apis mellifera","Villamanrique_sur","Curro",15,2,2021,"13:00:00",3,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,24,500,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_sur","Curro",15,2,2021,"13:00:00",3,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,70,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_este","Curro",15,2,2021,"15:00:00",3,"sol",20,59,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,100,2000,"Salvia rosmarinus"
"Apis mellifera","Esparragal",NA,20,4,2021,"10:15:00",8,"sol_y_nubes",20,60,"moderado",NA,"Halimium","halimifolium","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,36,"Halimium halimifolium"
"Apis mellifera","Villamanrique_este","Curro",15,2,2021,"15:00:00",3,"sol",20,59,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,60,400,"Salvia rosmarinus"
"Apis mellifera","El_pozo","Curro",16,2,2021,"11:00:00",3,"sol",15,70,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,53,1000,"Salvia rosmarinus"
"Apis mellifera","El_pozo","Curro",16,2,2021,"11:00:00",3,"sol",15,70,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,21,1000,"Salvia rosmarinus"
"Apis mellifera","Esparragal",NA,20,4,2021,"10:15:00",8,"sol_y_nubes",20,60,"moderado",NA,"Cistus","libanotis","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,31,"Cistus libanotis"
"Apis mellifera","Villamanrique_sur","Curro",16,3,2021,"15:30:00",5,"sol",23,39,"moderado",NA,"Salvia","rosmarinus","C in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,320,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_sur","Curro",16,3,2021,"15:30:00",5,"sol",23,39,"moderado",NA,"Halimium","calycinum","C in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,23,"Halimium calycinum"
"Apis mellifera","Pino_del_cuervo","Curro",16,2,2021,"13:00:00",3,"sol",17,68,"moderado",NA,"Halimium","calycinum","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,13,"Halimium calycinum"
"Apis mellifera","Pino_del_cuervo","Curro",16,2,2021,"13:00:00",3,"sol",17,68,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,9,600,"Salvia rosmarinus"
"Apis mellifera","Pino_del_cuervo","Curro",16,2,2021,"13:00:00",3,"sol",17,68,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,9,90,"Salvia rosmarinus"
"Apis mellifera","La_cunya","Curro",16,2,2021,"15:00:00",3,"sol",17,84,"suave",NA,"Halimium","calycinum","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,69,"Halimium calycinum"
"Apis mellifera","Laguna_del_ojillo","Curro",17,2,2021,"10:30:00",3,"sol",15,72,"suave",NA,"Erophaca","baetica","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,200,"Erophaca baetica"
"Apis mellifera","Esparragal","Curro",5,4,2021,"12:15:00",7,"sol",19,65,"moderado",NA,"Halimium","calycinum","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,16,"Halimium calycinum"
"Apis mellifera","Convento_de_la_luz","Curro",18,3,2021,"14:00:00",5,"sol",19,32,"fuerte",NA,"Salvia","rosmarinus","A in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,95,"Salvia rosmarinus"
"Apis mellifera","Convento_de_la_luz","Curro",18,3,2021,"14:00:00",5,"sol",19,32,"fuerte",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,1100,"Lavandula pedunculata"
"Apis mellifera","Pinares_de_hinojos",NA,5,5,2021,"16:00:00",10,"sol",24,49,"suave",NA,"Halimium","halimifolium","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,65,"Halimium halimifolium"
"Apis mellifera","La_rocina",NA,20,4,2021,"14:00:00",8,"sol",25,50,"moderado",NA,"Anchusa","calcarea","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,7,298,"Anchusa calcarea"
"Apis mellifera","Pinares_de_hinojos","Curro",17,2,2021,"15:00:00",3,"sol",23,50,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,210,"Salvia rosmarinus"
"Apis mellifera","Aznalcazar","Curro",24,3,2020,"10:30:00",6,"sol_y_nubes",17,60,"fuerte",NA,"Cistus","monspeliensis","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,1,81,"Cistus monspeliensis"
"Apis mellifera","El_pozo","Curro",19,3,2021,"10:00:00",5,"sol",18,68,"fuerte",NA,"Salvia","rosmarinus","B in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,1,70,"Salvia rosmarinus"
"Apis mellifera","Bonares","Curro",2,3,2021,"10:00:00",4,"sol",16,85,"suave",NA,"Halimium","calycinum","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,53,"Halimium calycinum"
"Apis mellifera","Bonares","Curro",2,3,2021,"10:00:00",4,"sol",16,85,"suave",NA,"Halimium","calycinum","C in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,61,"Halimium calycinum"
"Apis mellifera","Convento_de_la_luz","Curro",2,3,2021,"11:30:00",4,"sol",20,70,"suave",NA,"Cistus","ladanifer","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,7,"Cistus ladanifer"
"Apis mellifera","Convento_de_la_luz","Curro",2,3,2021,"11:30:00",4,"sol",20,70,"suave",NA,"Cistus","salviifolius","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,4,"Cistus salviifolius"
"Apis mellifera","Convento_de_la_luz","Curro",2,3,2021,"11:30:00",4,"sol",20,70,"suave",NA,"Cistus","salviifolius","B in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,9,"Cistus salviifolius"
"Apis mellifera","Pino_del_cuervo",NA,21,4,2021,"12:15:00",8,"sol_y_nubes",22,42,"fuerte",NA,"Cistus","crispus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,36,"Cistus crispus"
"Apis mellifera","Pino_del_cuervo",NA,21,4,2021,"12:15:00",8,"sol_y_nubes",22,42,"fuerte",NA,"Cistus","crispus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,12,61,"Cistus crispus"
"Apis mellifera","Bonares",NA,21,4,2021,"14:45:00",8,"sol_y_nubes",25,40,"fuerte",NA,"Lavandula","stoechas","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,800,"Lavandula stoechas"
"Apis mellifera","Pino_del_cuervo","Curro",26,3,2020,"10:30:00",6,"sol",19,49,"moderado",NA,"Halimium","calycinum","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,9,"Halimium calycinum"
"Apis mellifera","Urbanizaciones","Curro",2,3,2021,"13:00:00",4,"sol_y_nubes",20,49,"suave",NA,"Salvia","rosmarinus","A in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,450,"Salvia rosmarinus"
"Apis mellifera","El_pozo","Curro",26,3,2020,"12:00:00",6,"sol",22,43,"moderado",NA,"Cistus","salviifolius","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,10,"Cistus salviifolius"
"Apis mellifera","Urbanizaciones","Curro",2,3,2021,"13:00:00",4,"sol_y_nubes",20,49,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,1000,"Salvia rosmarinus"
"Apis mellifera","La_rocina","Curro",26,3,2020,"14:00:00",6,"sol",23,42,"moderado",NA,"Lavandula","pedunculata","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,60,300,"Lavandula pedunculata"
"Apis mellifera","La_rocina","Curro",26,3,2020,"14:00:00",6,"sol",23,42,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,220,"Salvia rosmarinus"
"Apis mellifera","El_pozo","Curro",3,3,2021,"10:00:00",4,"sol",19,85,"suave",NA,"Erica","umbellata","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,600,"Erica umbellata"
"Apis mellifera","Esparragal",NA,29,4,2021,"16:10",9,"sol",27,35,"fuerte",NA,"Halimium","halimifolium","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,43,"Halimium halimifolium"
"Apis mellifera","El_pozo","Curro",3,3,2021,"10:00:00",4,"sol",19,85,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,16,660,"Salvia rosmarinus"
"Apis mellifera","Urbanizaciones",NA,22,4,2021,"12:00:00",8,"sol_y_nubes",23,49,"fuerte",NA,"Halimium","halimifolium","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,95,"Halimium halimifolium"
"Apis mellifera","Aznalcazar","Curro",5,5,2020,"10:00:00",9,"sol",21,55,"suave",NA,"Cistus","crispus","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,5,180,"Cistus crispus"
"Apis mellifera","El_pozo","Curro",3,3,2021,"10:00:00",4,"sol",19,85,"suave",NA,"Halimium","calycinum","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,1,33,"Halimium calycinum"
"Apis mellifera","El_pozo","Curro",3,3,2021,"10:00:00",4,"sol",19,85,"suave",NA,"Halimium","calycinum","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,67,"Halimium calycinum"
"Apis mellifera","Aznalcazar","Curro",7,4,2020,"10:00:00",7,"sol",17,55,"suave",NA,"Teucrium","fruticans","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,20,120,"Teucrium fruticans"
"Apis mellifera","Aznalcazar","Curro",7,4,2020,"10:00:00",7,"sol",17,55,"suave",NA,"Lavandula","pedunculata","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,500,"Lavandula pedunculata"
"Apis mellifera","Urbanizaciones",NA,22,4,2021,"12:00:00",8,"sol_y_nubes",23,49,"fuerte",NA,"Lavandula","stoechas","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,1000,"Lavandula stoechas"
"Apis mellifera","El_pozo","Curro",3,3,2021,"10:00:00",4,"sol",19,85,"suave",NA,"Ulex","australis","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,25,"Ulex australis"
"Apis mellifera","Pino_del_cuervo","Curro",3,3,2021,"12:00:00",4,"sol",20,78,"moderado",NA,"Halimium","calycinum","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,7,16,"Halimium calycinum"
"Apis mellifera","La_cunya","Curro",16,3,2021,"10:00:00",5,"sol",17,47,"moderado",NA,"Halimium","calycinum","B in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,31,"Halimium calycinum"
"Apis mellifera","La_rocina","Curro",23,3,2021,"10:00",6,"sol",17,79,"suave",NA,"Halimium","calycinum","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,49,"Halimium calycinum"
"Apis mellifera","Pinares_de_hinojos",NA,8,4,2021,"12:00:00",7,"sol",24,50,"suave",NA,"Spartium","junceum","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,90,"Spartium junceum"
"Apis mellifera","Convento_de_la_luz","Curro",23,3,2021,"14:00:00",6,"sol",23,60,"suave",NA,"Cistus","ladanifer","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,20,"Cistus ladanifer"
"Apis mellifera","Villamanrique_sur","Curro",4,3,2021,"12:00:00",4,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,16,140,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_este","Curro",4,3,2021,"14:00:00",4,"sol",19,45,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,42,300,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_este",NA,28,4,2021,"12:00:00",9,"sol",20,75,"suave",NA,"Halimium","halimifolium","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,310,"Halimium halimifolium"
"Apis mellifera","Convento_de_la_luz","Curro",18,5,2020,"12:00:00",10,"sol",24,40,"suave",NA,"Halimium","halimifolium","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,11,"Halimium halimifolium"
"Apis mellifera","Aznalcazar","Curro",4,3,2021,"11:00:00",4,"sol",19,44,"fuerte",NA,"Teucrium","fruticans","A in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,1,56,"Teucrium fruticans"
"Apis mellifera","Esparragal","Curro",8,4,2020,"16:30:00",7,"sol_y_nubes",24,40,"suave",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,3,200,"Lavandula pedunculata"
"Apis mellifera","El_pozo","Curro",8,4,2020,"10:30:00",7,"sol_y_nubes",17,65,"moderado",NA,"Cistus","ladanifer","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,15,"Cistus ladanifer"
"Apis mellifera","El_pozo","Curro",8,4,2020,"10:30:00",7,"sol_y_nubes",17,65,"moderado",NA,"Cistus","salviifolius","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,30,"Cistus salviifolius"
"Apis mellifera","El_pozo","Curro",8,4,2020,"10:30:00",7,"sol_y_nubes",17,65,"moderado",NA,"Cistus","salviifolius","C",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,1,21,"Cistus salviifolius"
"Apis mellifera","Aznalcazar","Curro",24,3,2021,"12:15:00",6,"sol",21,65,"suave",NA,"Cistus","salviifolius","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,2,63,"Cistus salviifolius"
"Apis mellifera","El_pozo",NA,20,4,2021,"10:15:00",8,"sol_y_nubes",21,62,"fuerte",NA,"Halimium","halimifolium","A",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,59,"Halimium halimifolium"
"Apis mellifera","Aznalcazar","Curro",24,3,2021,"12:15:00",6,"sol",21,65,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,15,100,"Salvia rosmarinus"
"Apis mellifera","Villamanrique_este","Curro",16,3,2021,"13:30:00",5,"sol",22,39,"fuerte",NA,"Cistus","ladanifer","B in",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,4,19,"Cistus ladanifer"
"Apis mellifera","Villamanrique_sur","Curro",24,3,2021,"14:20:00",6,"sol_y_nubes",22,59,"suave",NA,"Cistus","salviifolius","B",NA,"focal",NA,NA,"Apis","mellifera",NA,"worker",NA,NA,8,42,"Cistus salviifolius"
