"Site_ID","Day","Month","Year","Plant_genus","Plant_species","Plant_ID","Notes","Fruit_Yes","Fruit_No","Fruit_preyed","Fruit_dispersed","Plant_gen_sp"
"Villamanrique_sur",10,7,2018,"Cistus","salviifolius","CS1",NA,0,0,2,0,"Cistus salviifolius"
"Villamanrique_sur",10,7,2018,"Cistus","salviifolius","CS2",NA,1,0,0,0,"Cistus salviifolius"
"Villamanrique_sur",10,7,2018,"Cistus","salviifolius","CS3",NA,0,0,2,0,"Cistus salviifolius"
"Villamanrique_sur",10,7,2018,"Cistus","salviifolius","CS4",NA,2,0,0,0,"Cistus salviifolius"
"La_cunya",10,7,2018,"Cistus","salviifolius","CS1",NA,0,0,3,0,"Cistus salviifolius"
"La_cunya",10,7,2018,"Cistus","salviifolius","CS2",NA,1,0,1,0,"Cistus salviifolius"
"La_cunya",10,7,2018,"Cistus","salviifolius","CS3",NA,1,0,0,0,"Cistus salviifolius"
"La_cunya",10,7,2018,"Cistus","salviifolius","CS4",NA,1,0,0,0,"Cistus salviifolius"
"La_cunya",10,7,2018,"Lavandula","pedunculata","LP1",NA,82,22,38,0,"Lavandula pedunculata"
"La_cunya",10,7,2018,"Lavandula","pedunculata","LP2",NA,39,26,46,0,"Lavandula pedunculata"
"La_cunya",10,7,2018,"Lavandula","pedunculata","LP3",NA,48,46,6,0,"Lavandula pedunculata"
"La_cunya",10,7,2018,"Lavandula","pedunculata","LP4",NA,111,43,18,0,"Lavandula pedunculata"
"Pinares_de_hinojos",10,7,2018,"Halimium","halimifolium","HH1",NA,4,3,1,0,"Halimium halimifolium"
"Pinares_de_hinojos",10,7,2018,"Halimium","halimifolium","HH2",NA,2,3,0,0,"Halimium halimifolium"
"Pinares_de_hinojos",10,7,2018,"Halimium","halimifolium","HH3",NA,5,2,2,0,"Halimium halimifolium"
"Pinares_de_hinojos",10,7,2018,"Halimium","halimifolium","HH4",NA,2,2,0,0,"Halimium halimifolium"
"Pinares_de_hinojos",10,7,2018,"Cistus","libanotis","CLI1",NA,5,0,0,0,"Cistus libanotis"
"Pinares_de_hinojos",10,7,2018,"Cistus","libanotis","CLI2",NA,3,0,0,0,"Cistus libanotis"
"Pinares_de_hinojos",10,7,2018,"Cistus","libanotis","CLI3",NA,6,0,0,0,"Cistus libanotis"
"Pinares_de_hinojos",10,7,2018,"Cistus","libanotis","CLI4",NA,5,0,1,0,"Cistus libanotis"
"Pinares_de_hinojos",10,7,2018,"Cistus","salviifolius","CS1",NA,2,0,1,0,"Cistus salviifolius"
"Pinares_de_hinojos",10,7,2018,"Cistus","salviifolius","CS2",NA,2,0,1,0,"Cistus salviifolius"
"Pinares_de_hinojos",10,7,2018,"Cistus","salviifolius","CS3",NA,2,0,0,0,"Cistus salviifolius"
"Pinares_de_hinojos",10,7,2018,"Cistus","salviifolius","CS4",NA,5,3,1,0,"Cistus salviifolius"
"La_rocina",11,7,2018,"Cistus","libanotis","CLI1",NA,0,0,2,0,"Cistus libanotis"
"La_rocina",11,7,2018,"Cistus","libanotis","CLI2",NA,3,0,0,0,"Cistus libanotis"
"La_rocina",11,7,2018,"Cistus","libanotis","CLI3",NA,3,0,0,0,"Cistus libanotis"
"La_rocina",11,7,2018,"Cistus","libanotis","CLI4",NA,3,0,0,0,"Cistus libanotis"
"La_rocina",11,7,2018,"Halimium","halimifolium","HH1",NA,4,0,0,0,"Halimium halimifolium"
"La_rocina",11,7,2018,"Halimium","halimifolium","HH2",NA,2,1,0,0,"Halimium halimifolium"
"La_rocina",11,7,2018,"Halimium","halimifolium","HH3",NA,0,5,0,0,"Halimium halimifolium"
"La_rocina",11,7,2018,"Halimium","halimifolium","HH4",NA,0,4,0,0,"Halimium halimifolium"
"La_rocina",11,7,2018,"Lavandula","pedunculata","LP1",NA,97,19,30,0,"Lavandula pedunculata"
"La_rocina",11,7,2018,"Lavandula","pedunculata","LP2",NA,82,17,33,0,"Lavandula pedunculata"
"La_rocina",11,7,2018,"Lavandula","pedunculata","LP3",NA,99,26,35,0,"Lavandula pedunculata"
"La_rocina",11,7,2018,"Lavandula","pedunculata","LP4",NA,87,49,88,0,"Lavandula pedunculata"
"Convento_de_la_luz",11,7,2018,"Halimium","halimifolium","HH1",NA,2,0,0,0,"Halimium halimifolium"
"Convento_de_la_luz",11,7,2018,"Halimium","halimifolium","HH2",NA,4,2,0,0,"Halimium halimifolium"
"Convento_de_la_luz",11,7,2018,"Halimium","halimifolium","HH3",NA,2,2,0,0,"Halimium halimifolium"
"Convento_de_la_luz",11,7,2018,"Halimium","halimifolium","HH4",NA,7,3,0,0,"Halimium halimifolium"
"Convento_de_la_luz",11,7,2018,"Cistus","crispus","CC1",NA,3,4,0,0,"Cistus crispus"
"Convento_de_la_luz",11,7,2018,"Cistus","crispus","CC2",NA,5,5,2,0,"Cistus crispus"
"Convento_de_la_luz",11,7,2018,"Cistus","crispus","CC3",NA,2,0,3,0,"Cistus crispus"
"Convento_de_la_luz",11,7,2018,"Cistus","crispus","CC4",NA,6,2,1,0,"Cistus crispus"
"Convento_de_la_luz",11,7,2018,"Cistus","salviifolius","CS1",NA,2,0,0,0,"Cistus salviifolius"
"Convento_de_la_luz",11,7,2018,"Cistus","salviifolius","CS2",NA,5,2,0,0,"Cistus salviifolius"
"Convento_de_la_luz",11,7,2018,"Cistus","salviifolius","CS3",NA,2,1,0,1,"Cistus salviifolius"
"Convento_de_la_luz",11,7,2018,"Cistus","salviifolius","CS4",NA,2,0,0,0,"Cistus salviifolius"
"El_pozo",11,7,2018,"Cistus","salviifolius","CS1",NA,0,0,1,0,"Cistus salviifolius"
"El_pozo",11,7,2018,"Cistus","salviifolius","CS2",NA,0,0,1,0,"Cistus salviifolius"
"El_pozo",11,7,2018,"Cistus","salviifolius","CS3",NA,0,0,3,0,"Cistus salviifolius"
"El_pozo",11,7,2018,"Cistus","salviifolius","CS4",NA,2,0,2,0,"Cistus salviifolius"
"El_pozo",11,7,2018,"Cistus","crispus","CC1",NA,8,2,0,0,"Cistus crispus"
"El_pozo",11,7,2018,"Cistus","crispus","CC2",NA,5,2,0,0,"Cistus crispus"
"El_pozo",11,7,2018,"Cistus","crispus","CC3",NA,5,0,0,0,"Cistus crispus"
"El_pozo",11,7,2018,"Cistus","crispus","CC4",NA,1,0,4,0,"Cistus crispus"
"El_pozo",11,7,2018,"Halimium","halimifolium","HH1",NA,4,0,0,0,"Halimium halimifolium"
"El_pozo",11,7,2018,"Halimium","halimifolium","HH2",NA,3,2,1,0,"Halimium halimifolium"
"El_pozo",11,7,2018,"Halimium","halimifolium","HH3",NA,1,2,1,0,"Halimium halimifolium"
"El_pozo",11,7,2018,"Halimium","halimifolium","HH4",NA,6,2,1,0,"Halimium halimifolium"
"Urbanizaciones",11,7,2018,"Cistus","crispus","CC1",NA,7,0,0,0,"Cistus crispus"
"Urbanizaciones",11,7,2018,"Cistus","crispus","CC2",NA,0,7,2,0,"Cistus crispus"
"Urbanizaciones",11,7,2018,"Cistus","crispus","CC3",NA,5,4,0,0,"Cistus crispus"
"Urbanizaciones",11,7,2018,"Cistus","crispus","CC4",NA,0,4,3,0,"Cistus crispus"
"Urbanizaciones",11,7,2018,"Halimium","halimifolium","HH1",NA,2,1,0,0,"Halimium halimifolium"
"Urbanizaciones",11,7,2018,"Halimium","halimifolium","HH2",NA,4,0,0,0,"Halimium halimifolium"
"Urbanizaciones",11,7,2018,"Halimium","halimifolium","HH3",NA,4,1,1,0,"Halimium halimifolium"
"Urbanizaciones",11,7,2018,"Halimium","halimifolium","HH4",NA,3,1,0,0,"Halimium halimifolium"
"Urbanizaciones",11,7,2018,"Cistus","salviifolius","CS1",NA,4,0,0,0,"Cistus salviifolius"
"Urbanizaciones",11,7,2018,"Cistus","salviifolius","CS2",NA,4,0,0,0,"Cistus salviifolius"
"Urbanizaciones",11,7,2018,"Cistus","salviifolius","CS3",NA,1,0,0,0,"Cistus salviifolius"
"Urbanizaciones",11,7,2018,"Cistus","salviifolius","CS4",NA,4,0,0,0,"Cistus salviifolius"
"Urbanizaciones",11,7,2018,"Lavandula","pedunculata","LP1",NA,95,29,9,0,"Lavandula pedunculata"
"Urbanizaciones",11,7,2018,"Lavandula","pedunculata","LP2",NA,147,12,0,0,"Lavandula pedunculata"
"Urbanizaciones",11,7,2018,"Lavandula","pedunculata","LP3",NA,99,20,42,0,"Lavandula pedunculata"
"Urbanizaciones",11,7,2018,"Lavandula","pedunculata","LP4",NA,86,28,70,0,"Lavandula pedunculata"
"Niebla",11,7,2018,"Cistus","salviifolius","CS1",NA,2,1,1,0,"Cistus salviifolius"
"Niebla",11,7,2018,"Cistus","salviifolius","CS2",NA,0,0,2,0,"Cistus salviifolius"
"Niebla",11,7,2018,"Cistus","salviifolius","CS3",NA,3,0,0,0,"Cistus salviifolius"
"Niebla",11,7,2018,"Cistus","salviifolius","CS4",NA,1,0,0,0,"Cistus salviifolius"
"Niebla",11,7,2018,"Cistus","monspeliensis","CM1",NA,9,0,0,0,"Cistus monspeliensis"
"Niebla",11,7,2018,"Cistus","monspeliensis","CM2",NA,4,0,0,1,"Cistus monspeliensis"
"Niebla",11,7,2018,"Cistus","monspeliensis","CM3",NA,6,0,1,1,"Cistus monspeliensis"
"Niebla",11,7,2018,"Cistus","monspeliensis","CM4",NA,7,3,2,0,"Cistus monspeliensis"
"Niebla",11,7,2018,"Cistus","crispus","CC1",NA,2,0,1,1,"Cistus crispus"
"Niebla",11,7,2018,"Cistus","crispus","CC2",NA,4,2,0,0,"Cistus crispus"
"Niebla",11,7,2018,"Cistus","crispus","CC3",NA,4,1,0,0,"Cistus crispus"
"Niebla",11,7,2018,"Cistus","crispus","CC4",NA,3,2,0,0,"Cistus crispus"
"Niebla",11,7,2018,"Cistus","ladanifer","CL1",NA,1,0,2,0,"Cistus ladanifer"
"Niebla",11,7,2018,"Cistus","ladanifer","CL2",NA,1,0,0,0,"Cistus ladanifer"
"Niebla",11,7,2018,"Cistus","ladanifer","CL3",NA,2,0,0,0,"Cistus ladanifer"
"Niebla",11,7,2018,"Cistus","ladanifer","CL4",NA,1,0,1,1,"Cistus ladanifer"
"Niebla",11,7,2018,"Lavandula","stoechas","LS1",NA,102,3,0,0,"Lavandula stoechas"
"Niebla",11,7,2018,"Lavandula","stoechas","LS2",NA,85,2,0,0,"Lavandula stoechas"
"Niebla",11,7,2018,"Lavandula","pedunculata","LP1",NA,79,21,49,0,"Lavandula pedunculata"
"Niebla",11,7,2018,"Lavandula","pedunculata","LP2",NA,78,44,3,0,"Lavandula pedunculata"
"Niebla",11,7,2018,"Lavandula","pedunculata","LP3",NA,93,8,4,0,"Lavandula pedunculata"
"Niebla",11,7,2018,"Lavandula","pedunculata","LP4",NA,153,17,2,0,"Lavandula pedunculata"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","crispus","CC1",NA,5,0,0,0,"Cistus crispus"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","crispus","CC2",NA,5,0,0,0,"Cistus crispus"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","crispus","CC3",NA,1,5,0,0,"Cistus crispus"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","crispus","CC4",NA,2,1,2,0,"Cistus crispus"
"Cotito_de_santa_teresa",10,7,2018,"Halimium","halimifolium","HH1",NA,10,0,2,0,"Halimium halimifolium"
"Cotito_de_santa_teresa",10,7,2018,"Halimium","halimifolium","HH2",NA,5,0,1,0,"Halimium halimifolium"
"Cotito_de_santa_teresa",10,7,2018,"Halimium","halimifolium","HH3",NA,4,0,0,0,"Halimium halimifolium"
"Cotito_de_santa_teresa",10,7,2018,"Halimium","halimifolium","HH4",NA,5,0,0,0,"Halimium halimifolium"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","salviifolius","CS1",NA,2,0,1,0,"Cistus salviifolius"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","salviifolius","CS2",NA,1,0,1,0,"Cistus salviifolius"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","salviifolius","CS3",NA,1,1,2,0,"Cistus salviifolius"
"Cotito_de_santa_teresa",10,7,2018,"Cistus","salviifolius","CS4",NA,2,0,0,0,"Cistus salviifolius"
"Cotito_de_santa_teresa",10,7,2018,"Lavandula","pedunculata","LP1",NA,84,46,30,0,"Lavandula pedunculata"
"Cotito_de_santa_teresa",10,7,2018,"Lavandula","pedunculata","LP2",NA,103,37,34,0,"Lavandula pedunculata"
"Cotito_de_santa_teresa",10,7,2018,"Lavandula","pedunculata","LP3",NA,157,26,2,0,"Lavandula pedunculata"
"Cotito_de_santa_teresa",10,7,2018,"Lavandula","pedunculata","LP4",NA,155,18,15,0,"Lavandula pedunculata"
"La Cuña",29,5,2019,"Lavandula","pedunculata","LP1",NA,117,10,2,0,"Lavandula pedunculata"
"La Cuña",29,5,2019,"Lavandula","pedunculata","LP2",NA,57,14,8,0,"Lavandula pedunculata"
"La Cuña",29,5,2019,"Lavandula","pedunculata","LP3",NA,72,15,3,0,"Lavandula pedunculata"
"La Cuña",29,5,2019,"Cistus","salviifolius","CS1",NA,0,0,1,0,"Cistus salviifolius"
"La Cuña",29,5,2019,"Cistus","salviifolius","CS2",NA,2,0,1,0,"Cistus salviifolius"
"La Cuña",29,5,2019,"Cistus","salviifolius","CS3",NA,0,0,1,1,"Cistus salviifolius"
"Convento de la Luz",29,5,2019,"Halimium","halimifolium","HH1",NA,4,2,1,0,"Halimium halimifolium"
"Convento de la Luz",29,5,2019,"Halimium","halimifolium","HH2",NA,4,1,0,0,"Halimium halimifolium"
"Convento de la Luz",29,5,2019,"Halimium","halimifolium","HH3",NA,3,0,0,0,"Halimium halimifolium"
"La Rocina",29,5,2019,"Cistus","libanotis","CLI1",NA,3,0,0,0,"Cistus libanotis"
"La Rocina",29,5,2019,"Cistus","libanotis","CLI2",NA,4,0,0,0,"Cistus libanotis"
"La Rocina",29,5,2019,"Cistus","libanotis","CLI3",NA,5,0,0,0,"Cistus libanotis"
"Pino del Cuervo",29,5,2019,"Halimium","halimifolium","HH1",NA,5,2,0,0,"Halimium halimifolium"
"Pino del Cuervo",29,5,2019,"Halimium","halimifolium","HH2",NA,1,1,0,0,"Halimium halimifolium"
"Pino del Cuervo",29,5,2019,"Halimium","halimifolium","HH3",NA,3,2,0,0,"Halimium halimifolium"
"Pino del Cuervo",29,5,2019,"Cistus","ladanifer","CL1",NA,2,0,0,0,"Cistus ladanifer"
"Pino del Cuervo",29,5,2019,"Cistus","ladanifer","CL2",NA,2,0,0,0,"Cistus ladanifer"
"Pino del Cuervo",29,5,2019,"Cistus","ladanifer","CL3",NA,0,0,1,0,"Cistus ladanifer"
"Pino del Cuervo",29,5,2019,"Cistus","crispus","CC1",NA,0,0,5,0,"Cistus crispus"
"Pino del Cuervo",29,5,2019,"Cistus","crispus","CC2",NA,3,4,4,0,"Cistus crispus"
"Pino del Cuervo",29,5,2019,"Cistus","crispus","CC3",NA,5,1,0,0,"Cistus crispus"
"Pino del Cuervo",29,5,2019,"Cistus","salviifolius","CS1",NA,2,0,1,0,"Cistus salviifolius"
"Pino del Cuervo",29,5,2019,"Cistus","salviifolius","CS2",NA,0,0,2,0,"Cistus salviifolius"
"Pino del Cuervo",29,5,2019,"Cistus","salviifolius","CS3",NA,1,0,0,0,"Cistus salviifolius"
"Pino del Cuervo",29,5,2019,"Lavandula","stoechas","LS1",NA,73,6,63,0,"Lavandula stoechas"
"Pino del Cuervo",29,5,2019,"Lavandula","stoechas","LS2",NA,15,3,37,0,"Lavandula stoechas"
"Pino del Cuervo",29,5,2019,"Lavandula","stoechas","LS3",NA,44,4,69,0,"Lavandula stoechas"
"Niebla",29,5,2019,"Cistus","crispus","CC1",NA,0,4,0,0,"Cistus crispus"
"Niebla",29,5,2019,"Cistus","crispus","CC2",NA,0,5,0,0,"Cistus crispus"
"Niebla",29,5,2019,"Cistus","crispus","CC3",NA,2,1,2,0,"Cistus crispus"
"Niebla",16,5,2019,"Cistus","monspeliensis","CM1",NA,5,1,0,0,"Cistus monspeliensis"
"Niebla",16,5,2019,"Cistus","monspeliensis","CM2",NA,3,1,1,0,"Cistus monspeliensis"
"Niebla",16,5,2019,"Cistus","monspeliensis","CM3",NA,3,0,1,0,"Cistus monspeliensis"
"Niebla",16,5,2019,"Cistus","ladanifer","CL1",NA,1,0,0,0,"Cistus ladanifer"
"Niebla",16,5,2019,"Cistus","ladanifer","CL2",NA,0,0,2,0,"Cistus ladanifer"
"Niebla",16,5,2019,"Cistus","ladanifer","CL3",NA,0,0,2,0,"Cistus ladanifer"
"Niebla",16,5,2019,"Lavandula","pedunculata","LP1",NA,94,16,0,0,"Lavandula pedunculata"
"Niebla",16,5,2019,"Lavandula","pedunculata","LP2",NA,108,19,0,0,"Lavandula pedunculata"
"Niebla",16,5,2019,"Lavandula","pedunculata","LP3",NA,73,24,0,0,"Lavandula pedunculata"
"Aznalcazar",13,5,2019,"Cistus","salviifolius","CS1",NA,5,0,0,0,"Cistus salviifolius"
"Aznalcazar",13,5,2019,"Cistus","salviifolius","CS2",NA,5,0,0,0,"Cistus salviifolius"
"Aznalcazar",13,5,2019,"Cistus","salviifolius","CS3",NA,5,0,0,0,"Cistus salviifolius"
"Aznalcazar",13,5,2019,"Cistus","ladanifer","CL1",NA,1,0,0,0,"Cistus ladanifer"
"Aznalcazar",13,5,2019,"Cistus","ladanifer","CL2",NA,0,0,1,0,"Cistus ladanifer"
"Aznalcazar",13,5,2019,"Cistus","ladanifer","CL3",NA,2,0,0,0,"Cistus ladanifer"
"Aznalcazar",13,5,2019,"Teucrium","fruticans","TF1",NA,1,5,0,4,"Teucrium fruticans"
"Aznalcazar",13,5,2019,"Teucrium","fruticans","TF2",NA,5,0,0,4,"Teucrium fruticans"
"Aznalcazar",13,5,2019,"Teucrium","fruticans","TF3",NA,11,0,0,5,"Teucrium fruticans"
"Aznalcazar",29,5,2019,"Cistus","crispus","CC1",NA,4,0,0,0,"Cistus crispus"
"Aznalcazar",29,5,2019,"Cistus","crispus","CC2",NA,1,1,0,0,"Cistus crispus"
"Aznalcazar",29,5,2019,"Cistus","crispus","CC3",NA,3,4,1,0,"Cistus crispus"
"Aznalcazar",13,5,2019,"Cistus","monspeliensis","CM1",NA,6,2,1,0,"Cistus monspeliensis"
"Aznalcazar",13,5,2019,"Cistus","monspeliensis","CM2",NA,4,6,2,0,"Cistus monspeliensis"
"Aznalcazar",13,5,2019,"Cistus","monspeliensis","CM3",NA,0,5,3,0,"Cistus monspeliensis"
"Aznalcazar",13,5,2019,"Lavandula","pedunculata","LP1",NA,136,14,0,0,"Lavandula pedunculata"
"Aznalcazar",13,5,2019,"Lavandula","pedunculata","LP2",NA,124,13,0,0,"Lavandula pedunculata"
"Aznalcazar",13,5,2019,"Lavandula","pedunculata","LP3",NA,115,29,0,0,"Lavandula pedunculata"
"Cotito de Santa Teresa",14,5,2019,"Cistus","salviifolius","CS1",NA,3,0,0,0,"Cistus salviifolius"
"Cotito de Santa Teresa",14,5,2019,"Cistus","salviifolius","CS2",NA,3,0,2,0,"Cistus salviifolius"
"Cotito de Santa Teresa",14,5,2019,"Cistus","salviifolius","CS3",NA,3,0,0,0,"Cistus salviifolius"
"Cotito de Santa Teresa",14,5,2019,"Cistus","ladanifer","CL1",NA,0,0,1,0,"Cistus ladanifer"
"Cotito de Santa Teresa",14,5,2019,"Cistus","ladanifer","CL2",NA,1,0,0,0,"Cistus ladanifer"
"Cotito de Santa Teresa",14,5,2019,"Cistus","ladanifer","CL3",NA,2,0,0,0,"Cistus ladanifer"
"Cotito de Santa Teresa",29,5,2019,"Cistus","crispus","CC1",NA,4,0,0,0,"Cistus crispus"
"Cotito de Santa Teresa",29,5,2019,"Cistus","crispus","CC2",NA,2,3,0,0,"Cistus crispus"
"Cotito de Santa Teresa",29,5,2019,"Cistus","crispus","CC3",NA,4,2,0,0,"Cistus crispus"
"Cotito de Santa Teresa",29,5,2019,"Halimium","halimifolium","HH1",NA,5,0,0,0,"Halimium halimifolium"
"Cotito de Santa Teresa",29,5,2019,"Halimium","halimifolium","HH2",NA,4,0,0,0,"Halimium halimifolium"
"Cotito de Santa Teresa",29,5,2019,"Halimium","halimifolium","HH3",NA,9,2,0,0,"Halimium halimifolium"
"Cotito de Santa Teresa",29,5,2019,"Lavandula","stoechas","LS1",NA,112,31,0,0,"Lavandula stoechas"
"Cotito de Santa Teresa",29,5,2019,"Lavandula","stoechas","LS2",NA,87,54,1,17,"Lavandula stoechas"
"Cotito de Santa Teresa",29,5,2019,"Lavandula","stoechas","LS3",NA,77,26,0,36,"Lavandula stoechas"
"Pinares de Hinojos",29,5,2019,"Halimium","halimifolium","HH1",NA,2,2,0,0,"Halimium halimifolium"
"Pinares de Hinojos",29,5,2019,"Halimium","halimifolium","HH2",NA,0,5,0,0,"Halimium halimifolium"
"Pinares de Hinojos",29,5,2019,"Halimium","halimifolium","HH3",NA,1,0,1,0,"Halimium halimifolium"
"Pinares de Hinojos",29,5,2019,"Cistus","libanotis","CL1",NA,6,0,0,0,"Cistus libanotis"
"Pinares de Hinojos",29,5,2019,"Cistus","libanotis","CL2",NA,6,0,0,0,"Cistus libanotis"
"Pinares de Hinojos",29,5,2019,"Cistus","libanotis","CL3",NA,6,1,0,0,"Cistus libanotis"
"El pozo",29,5,2019,"Cistus","crispus","CC1",NA,1,2,3,0,"Cistus crispus"
"El pozo",29,5,2019,"Cistus","crispus","CC2",NA,8,1,0,0,"Cistus crispus"
"El pozo",29,5,2019,"Cistus","crispus","CC3",NA,3,1,0,0,"Cistus crispus"
"El pozo",29,5,2019,"Halimium","halimifolium","HH1",NA,5,1,0,0,"Halimium halimifolium"
"El pozo",29,5,2019,"Halimium","halimifolium","HH2",NA,2,2,0,0,"Halimium halimifolium"
"El pozo",29,5,2019,"Halimium","halimifolium","HH3",NA,1,3,0,0,"Halimium halimifolium"
"El pozo",29,5,2019,"Lavandula","pedunculata","LP1",NA,61,52,16,0,"Lavandula pedunculata"
"El pozo",29,5,2019,"Lavandula","pedunculata","LP2",NA,104,28,3,4,"Lavandula pedunculata"
"El pozo",29,5,2019,"Lavandula","pedunculata","LP3",NA,102,24,6,0,"Lavandula pedunculata"
"Esparragal",29,5,2019,"Halimium","halimifolium","HH1",NA,3,2,0,0,"Halimium halimifolium"
"Esparragal",29,5,2019,"Halimium","halimifolium","HH2",NA,4,1,0,0,"Halimium halimifolium"
"Esparragal",29,5,2019,"Halimium","halimifolium","HH3",NA,2,3,0,0,"Halimium halimifolium"
"Esparragal",29,5,2019,"Cistus","crispus","CC1",NA,3,2,0,0,"Cistus crispus"
"Esparragal",29,5,2019,"Cistus","crispus","CC2",NA,2,1,0,0,"Cistus crispus"
"Esparragal",29,5,2019,"Cistus","crispus","CC3",NA,6,1,0,0,"Cistus crispus"
"Esparragal",14,5,2019,"Cistus","salviifolius","CS1",NA,1,0,1,0,"Cistus salviifolius"
"Esparragal",14,5,2019,"Cistus","salviifolius","CS2",NA,3,0,2,0,"Cistus salviifolius"
"Esparragal",14,5,2019,"Cistus","salviifolius","CS3",NA,3,0,1,0,"Cistus salviifolius"
"Esparragal",14,5,2019,"Halimium","calycinum","HC1",NA,4,0,3,0,"Halimium calycinum"
"Esparragal",14,5,2019,"Halimium","calycinum","HC3",NA,1,0,3,0,"Halimium calycinum"
"Esparragal",14,5,2019,"Lavandula","pedunculata","LP1",NA,76,34,30,0,"Lavandula pedunculata"
"Esparragal",14,5,2019,"Lavandula","pedunculata","LP2",NA,87,33,34,0,"Lavandula pedunculata"
"Esparragal",14,5,2019,"Lavandula","pedunculata","LP3",NA,51,12,6,0,"Lavandula pedunculata"
"Urbanizaciones",16,5,2019,"Halimium","calycinum","HC1",NA,4,0,0,0,"Halimium calycinum"
"Urbanizaciones",16,5,2019,"Halimium","calycinum","HC2",NA,3,0,1,0,"Halimium calycinum"
"Urbanizaciones",16,5,2019,"Halimium","calycinum","HC3",NA,4,0,1,0,"Halimium calycinum"
"Urbanizaciones",29,5,2019,"Halimium","halimifolium","HH1",NA,0,2,0,0,"Halimium halimifolium"
"Urbanizaciones",29,5,2019,"Halimium","halimifolium","HH2",NA,4,0,0,0,"Halimium halimifolium"
"Urbanizaciones",29,5,2019,"Halimium","halimifolium","HH3",NA,4,1,0,0,"Halimium halimifolium"
"Urbanizaciones",29,5,2019,"Cistus","salviifolius","CS1",NA,0,0,3,0,"Cistus salviifolius"
"Urbanizaciones",29,5,2019,"Cistus","salviifolius","CS2",NA,3,0,0,0,"Cistus salviifolius"
"Urbanizaciones",29,5,2019,"Cistus","salviifolius","CS3",NA,1,0,1,0,"Cistus salviifolius"
"Urbanizaciones",29,5,2019,"Cistus","crispus","CC1",NA,3,4,0,0,"Cistus crispus"
"Urbanizaciones",29,5,2019,"Cistus","crispus","CC2",NA,0,0,4,0,"Cistus crispus"
"Urbanizaciones",29,5,2019,"Cistus","crispus","CC3",NA,1,1,3,0,"Cistus crispus"
"Urbanizaciones",16,5,2019,"Lavandula","pedunculata","LP1",NA,87,14,28,0,"Lavandula pedunculata"
"Urbanizaciones",16,5,2019,"Lavandula","pedunculata","LP2",NA,42,26,47,0,"Lavandula pedunculata"
"Urbanizaciones",16,5,2019,"Lavandula","pedunculata","LP3",NA,25,17,51,0,"Lavandula pedunculata"
"Villamanrique este",29,5,2019,"Cistus","crispus","CC1",NA,6,1,0,0,"Cistus crispus"
"Villamanrique este",29,5,2019,"Cistus","crispus","CC2",NA,2,1,2,1,"Cistus crispus"
"Villamanrique este",29,5,2019,"Cistus","crispus","CC3",NA,3,2,0,0,"Cistus crispus"
"Villamanrique este",29,5,2019,"Cistus","salviifolius","CS1",NA,1,0,1,0,"Cistus salviifolius"
"Villamanrique este",29,5,2019,"Cistus","salviifolius","CS2",NA,3,0,2,0,"Cistus salviifolius"
"Villamanrique este",29,5,2019,"Cistus","salviifolius","CS3",NA,1,0,2,0,"Cistus salviifolius"
"Villamanrique este",29,5,2019,"Cistus","ladanifer","CL1",NA,0,0,1,0,"Cistus ladanifer"
"Villamanrique este",29,5,2019,"Cistus","ladanifer","CL2",NA,1,0,0,0,"Cistus ladanifer"
"Villamanrique este",29,5,2019,"Cistus","ladanifer","CL3",NA,1,0,0,0,"Cistus ladanifer"
"Bonares",29,5,2019,"Cistus","crispus","CC1",NA,0,5,0,0,"Cistus crispus"
"Bonares",29,5,2019,"Cistus","crispus","CC2",NA,0,1,0,0,"Cistus crispus"
"Bonares",29,5,2019,"Cistus","crispus","CC3",NA,0,3,0,0,"Cistus crispus"
"Bonares",29,5,2019,"Halimium","halimifolium","HH1",NA,4,0,0,0,"Halimium halimifolium"
"Bonares",29,5,2019,"Halimium","halimifolium","HH2",NA,3,0,0,0,"Halimium halimifolium"
"Bonares",29,5,2019,"Halimium","halimifolium","HH3",NA,4,0,0,0,"Halimium halimifolium"
"Bonares",16,5,2019,"Halimium","calycinum","HC1",NA,1,0,1,1,"Halimium calycinum"
"Bonares",16,5,2019,"Halimium","calycinum","HC2",NA,1,0,0,1,"Halimium calycinum"
"Bonares",16,5,2019,"Halimium","calycinum","HC3",NA,1,0,0,1,"Halimium calycinum"
"Bonares",16,5,2019,"Cistus","ladanifer","CL1",NA,0,0,1,0,"Cistus ladanifer"
"Bonares",16,5,2019,"Cistus","ladanifer","CL2",NA,1,0,0,0,"Cistus ladanifer"
"Bonares",16,5,2019,"Cistus","ladanifer","CL3",NA,1,0,0,0,"Cistus ladanifer"
"Bonares",16,5,2019,"Cistus","salviifolius","CS1",NA,3,0,1,0,"Cistus salviifolius"
"Bonares",16,5,2019,"Cistus","salviifolius","CS2",NA,1,0,0,1,"Cistus salviifolius"
"Bonares",16,5,2019,"Cistus","salviifolius","CS3",NA,3,0,0,0,"Cistus salviifolius"
